id,image_path,text,situation,modifier,qud,model,score
46,image46-1.png,There are at least four kangaroos in the boxes.,precise,superlative,howmany,gpt,4
46,image46-1.png,There are at least four kangaroos in the boxes.,precise,superlative,howmany,gpt,5
46,image46-1.png,There are at least four kangaroos in the boxes.,precise,superlative,howmany,gpt,4
46,image46-1.png,There are at least four kangaroos in the boxes.,precise,superlative,howmany,gpt,4
46,image46-1.png,There are more than three kangaroos in the boxes.,precise,comparative,howmany,gpt,5
46,image46-1.png,There are more than three kangaroos in the boxes.,precise,comparative,howmany,gpt,5
46,image46-1.png,There are more than three kangaroos in the boxes.,precise,comparative,howmany,gpt,4
46,image46-1.png,There are more than three kangaroos in the boxes.,precise,comparative,howmany,gpt,5
46,image46-1.png,There are more than three kangaroos in the boxes.,precise,comparative,howmany,gpt,4
46,image46-2.png,There are four kangaroos in the boxes.,approximate,bare,howmany,gpt,6
46,image46-2.png,There are four kangaroos in the boxes.,approximate,bare,howmany,gpt,7
46,image46-2.png,There are four kangaroos in the boxes.,approximate,bare,howmany,gpt,7
46,image46-2.png,There are four kangaroos in the boxes.,approximate,bare,howmany,gpt,7
46,image46-2.png,There are four kangaroos in the boxes.,approximate,bare,howmany,gpt,7
46,image46-2.png,There are at least four kangaroos in the boxes.,approximate,superlative,howmany,gpt,7
46,image46-2.png,There are at least four kangaroos in the boxes.,approximate,superlative,howmany,gpt,4
46,image46-2.png,There are at least four kangaroos in the boxes.,approximate,superlative,howmany,gpt,4
46,image46-2.png,There are at least four kangaroos in the boxes.,approximate,superlative,howmany,gpt,4
46,image46-2.png,There are at least four kangaroos in the boxes.,approximate,superlative,howmany,gpt,7
46,image46-2.png,There are more than three kangaroos in the boxes.,approximate,comparative,howmany,gpt,6
46,image46-2.png,There are more than three kangaroos in the boxes.,approximate,comparative,howmany,gpt,5
46,image46-2.png,There are more than three kangaroos in the boxes.,approximate,comparative,howmany,gpt,5
46,image46-2.png,There are more than three kangaroos in the boxes.,approximate,comparative,howmany,gpt,5
46,image46-2.png,There are more than three kangaroos in the boxes.,approximate,comparative,howmany,gpt,5
47,image47-1.png,There are four birds in the boxes.,precise,bare,howmany,gpt,4
47,image47-1.png,There are four birds in the boxes.,precise,bare,howmany,gpt,4
47,image47-1.png,There are four birds in the boxes.,precise,bare,howmany,gpt,4
47,image47-1.png,There are four birds in the boxes.,precise,bare,howmany,gpt,4
47,image47-1.png,There are four birds in the boxes.,precise,bare,howmany,gpt,5
47,image47-1.png,There are at least four birds in the boxes.,precise,superlative,howmany,gpt,4
47,image47-1.png,There are at least four birds in the boxes.,precise,superlative,howmany,gpt,4
47,image47-1.png,There are at least four birds in the boxes.,precise,superlative,howmany,gpt,4
47,image47-1.png,There are at least four birds in the boxes.,precise,superlative,howmany,gpt,5
47,image47-1.png,There are at least four birds in the boxes.,precise,superlative,howmany,gpt,5
47,image47-1.png,There are more than three birds in the boxes.,precise,comparative,howmany,gpt,5
47,image47-1.png,There are more than three birds in the boxes.,precise,comparative,howmany,gpt,5
47,image47-1.png,There are more than three birds in the boxes.,precise,comparative,howmany,gpt,4
47,image47-1.png,There are more than three birds in the boxes.,precise,comparative,howmany,gpt,5
47,image47-1.png,There are more than three birds in the boxes.,precise,comparative,howmany,gpt,5
47,image47-2.png,There are four birds in the boxes.,approximate,bare,howmany,gpt,3
47,image47-2.png,There are four birds in the boxes.,approximate,bare,howmany,gpt,3
47,image47-2.png,There are four birds in the boxes.,approximate,bare,howmany,gpt,3
47,image47-2.png,There are four birds in the boxes.,approximate,bare,howmany,gpt,3
47,image47-2.png,There are four birds in the boxes.,approximate,bare,howmany,gpt,3
47,image47-2.png,There are at least four birds in the boxes.,approximate,superlative,howmany,gpt,4
47,image47-2.png,There are at least four birds in the boxes.,approximate,superlative,howmany,gpt,4
47,image47-2.png,There are at least four birds in the boxes.,approximate,superlative,howmany,gpt,4
47,image47-2.png,There are at least four birds in the boxes.,approximate,superlative,howmany,gpt,4
47,image47-2.png,There are at least four birds in the boxes.,approximate,superlative,howmany,gpt,4
47,image47-2.png,There are more than three birds in the boxes.,approximate,comparative,howmany,gpt,4
47,image47-2.png,There are more than three birds in the boxes.,approximate,comparative,howmany,gpt,3
47,image47-2.png,There are more than three birds in the boxes.,approximate,comparative,howmany,gpt,4
47,image47-2.png,There are more than three birds in the boxes.,approximate,comparative,howmany,gpt,3
47,image47-2.png,There are more than three birds in the boxes.,approximate,comparative,howmany,gpt,3
48,image48-1.png,There are four owls in the boxes.,precise,bare,howmany,gpt,7
48,image48-1.png,There are four owls in the boxes.,precise,bare,howmany,gpt,7
48,image48-1.png,There are four owls in the boxes.,precise,bare,howmany,gpt,7
48,image48-1.png,There are four owls in the boxes.,precise,bare,howmany,gpt,7
48,image48-1.png,There are four owls in the boxes.,precise,bare,howmany,gpt,7
48,image48-1.png,There are at least four owls in the boxes.,precise,superlative,howmany,gpt,7
48,image48-1.png,There are at least four owls in the boxes.,precise,superlative,howmany,gpt,7
48,image48-1.png,There are at least four owls in the boxes.,precise,superlative,howmany,gpt,6
48,image48-1.png,There are at least four owls in the boxes.,precise,superlative,howmany,gpt,7
48,image48-1.png,There are at least four owls in the boxes.,precise,superlative,howmany,gpt,7
48,image48-1.png,There are more than three owls in the boxes.,precise,comparative,howmany,gpt,5
48,image48-1.png,There are more than three owls in the boxes.,precise,comparative,howmany,gpt,5
48,image48-1.png,There are more than three owls in the boxes.,precise,comparative,howmany,gpt,5
48,image48-1.png,There are more than three owls in the boxes.,precise,comparative,howmany,gpt,6
48,image48-1.png,There are more than three owls in the boxes.,precise,comparative,howmany,gpt,5
48,image48-2.png,There are four owls in the boxes.,approximate,bare,howmany,gpt,7
48,image48-2.png,There are four owls in the boxes.,approximate,bare,howmany,gpt,7
48,image48-2.png,There are four owls in the boxes.,approximate,bare,howmany,gpt,7
48,image48-2.png,There are four owls in the boxes.,approximate,bare,howmany,gpt,7
48,image48-2.png,There are four owls in the boxes.,approximate,bare,howmany,gpt,7
48,image48-2.png,There are at least four owls in the boxes.,approximate,superlative,howmany,gpt,6
48,image48-2.png,There are at least four owls in the boxes.,approximate,superlative,howmany,gpt,7
48,image48-2.png,There are at least four owls in the boxes.,approximate,superlative,howmany,gpt,7
48,image48-2.png,There are at least four owls in the boxes.,approximate,superlative,howmany,gpt,7
48,image48-2.png,There are at least four owls in the boxes.,approximate,superlative,howmany,gpt,4
48,image48-2.png,There are more than three owls in the boxes.,approximate,comparative,howmany,gpt,5
48,image48-2.png,There are more than three owls in the boxes.,approximate,comparative,howmany,gpt,5
48,image48-2.png,There are more than three owls in the boxes.,approximate,comparative,howmany,gpt,5
48,image48-2.png,There are more than three owls in the boxes.,approximate,comparative,howmany,gpt,5
48,image48-2.png,There are more than three owls in the boxes.,approximate,comparative,howmany,gpt,5
49,image49-1.png,There are four monkeys in the boxes.,precise,bare,howmany,gpt,7
49,image49-1.png,There are four monkeys in the boxes.,precise,bare,howmany,gpt,7
49,image49-1.png,There are four monkeys in the boxes.,precise,bare,howmany,gpt,4
49,image49-1.png,There are four monkeys in the boxes.,precise,bare,howmany,gpt,4
49,image49-1.png,There are four monkeys in the boxes.,precise,bare,howmany,gpt,5
49,image49-1.png,There are at least four monkeys in the boxes.,precise,superlative,howmany,gpt,7
49,image49-1.png,There are at least four monkeys in the boxes.,precise,superlative,howmany,gpt,7
49,image49-1.png,There are at least four monkeys in the boxes.,precise,superlative,howmany,gpt,7
49,image49-1.png,There are at least four monkeys in the boxes.,precise,superlative,howmany,gpt,7
49,image49-1.png,There are at least four monkeys in the boxes.,precise,superlative,howmany,gpt,7
49,image49-1.png,There are more than three monkeys in the boxes.,precise,comparative,howmany,gpt,7
49,image49-1.png,There are more than three monkeys in the boxes.,precise,comparative,howmany,gpt,6
49,image49-1.png,There are more than three monkeys in the boxes.,precise,comparative,howmany,gpt,6
49,image49-1.png,There are more than three monkeys in the boxes.,precise,comparative,howmany,gpt,7
49,image49-1.png,There are more than three monkeys in the boxes.,precise,comparative,howmany,gpt,7
49,image49-2.png,There are four monkeys in the boxes.,approximate,bare,howmany,gpt,4
49,image49-2.png,There are four monkeys in the boxes.,approximate,bare,howmany,gpt,5
49,image49-2.png,There are four monkeys in the boxes.,approximate,bare,howmany,gpt,4
49,image49-2.png,There are four monkeys in the boxes.,approximate,bare,howmany,gpt,4
49,image49-2.png,There are four monkeys in the boxes.,approximate,bare,howmany,gpt,4
49,image49-2.png,There are at least four monkeys in the boxes.,approximate,superlative,howmany,gpt,4
49,image49-2.png,There are at least four monkeys in the boxes.,approximate,superlative,howmany,gpt,5
49,image49-2.png,There are at least four monkeys in the boxes.,approximate,superlative,howmany,gpt,5
49,image49-2.png,There are at least four monkeys in the boxes.,approximate,superlative,howmany,gpt,5
49,image49-2.png,There are at least four monkeys in the boxes.,approximate,superlative,howmany,gpt,5
49,image49-2.png,There are more than three monkeys in the boxes.,approximate,comparative,howmany,gpt,5
49,image49-2.png,There are more than three monkeys in the boxes.,approximate,comparative,howmany,gpt,5
49,image49-2.png,There are more than three monkeys in the boxes.,approximate,comparative,howmany,gpt,4
49,image49-2.png,There are more than three monkeys in the boxes.,approximate,comparative,howmany,gpt,5
49,image49-2.png,There are more than three monkeys in the boxes.,approximate,comparative,howmany,gpt,4
50,image50-1.png,There are four rats in the boxes.,precise,bare,howmany,gpt,1
50,image50-1.png,There are four rats in the boxes.,precise,bare,howmany,gpt,1
50,image50-1.png,There are four rats in the boxes.,precise,bare,howmany,gpt,1
50,image50-1.png,There are four rats in the boxes.,precise,bare,howmany,gpt,1
50,image50-1.png,There are four rats in the boxes.,precise,bare,howmany,gpt,1
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,howmany,gpt,1
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,howmany,gpt,1
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,howmany,gpt,1
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,howmany,gpt,1
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,howmany,gpt,1
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,howmany,gpt,1
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,howmany,gpt,1
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,howmany,gpt,1
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,howmany,gpt,1
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,howmany,gpt,1
50,image50-2.png,There are four rats in the boxes.,approximate,bare,howmany,gpt,3
50,image50-2.png,There are four rats in the boxes.,approximate,bare,howmany,gpt,3
50,image50-2.png,There are four rats in the boxes.,approximate,bare,howmany,gpt,3
50,image50-2.png,There are four rats in the boxes.,approximate,bare,howmany,gpt,3
50,image50-2.png,There are four rats in the boxes.,approximate,bare,howmany,gpt,3
50,image50-2.png,There are at least four rats in the boxes.,approximate,superlative,howmany,gpt,4
50,image50-2.png,There are at least four rats in the boxes.,approximate,superlative,howmany,gpt,4
50,image50-2.png,There are at least four rats in the boxes.,approximate,superlative,howmany,gpt,3
50,image50-2.png,There are at least four rats in the boxes.,approximate,superlative,howmany,gpt,4
50,image50-2.png,There are at least four rats in the boxes.,approximate,superlative,howmany,gpt,4
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,howmany,gpt,3
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,howmany,gpt,5
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,howmany,gpt,5
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,howmany,gpt,4
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,howmany,gpt,5
51,image51-1.png,There are four clams in the boxes.,precise,bare,howmany,gpt,1
51,image51-1.png,There are four clams in the boxes.,precise,bare,howmany,gpt,3
51,image51-1.png,There are four clams in the boxes.,precise,bare,howmany,gpt,3
51,image51-1.png,There are four clams in the boxes.,precise,bare,howmany,gpt,1
51,image51-1.png,There are four clams in the boxes.,precise,bare,howmany,gpt,1
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,howmany,gpt,3
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,howmany,gpt,1
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,howmany,gpt,3
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,howmany,gpt,1
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,howmany,gpt,1
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,howmany,gpt,3
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,howmany,gpt,3
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,howmany,gpt,3
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,howmany,gpt,1
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,howmany,gpt,1
51,image51-2.png,There are four clams in the boxes.,approximate,bare,howmany,gpt,3
51,image51-2.png,There are four clams in the boxes.,approximate,bare,howmany,gpt,3
51,image51-2.png,There are four clams in the boxes.,approximate,bare,howmany,gpt,3
51,image51-2.png,There are four clams in the boxes.,approximate,bare,howmany,gpt,3
51,image51-2.png,There are four clams in the boxes.,approximate,bare,howmany,gpt,3
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,howmany,gpt,3
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,howmany,gpt,3
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,howmany,gpt,1
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,howmany,gpt,3
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,howmany,gpt,3
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,howmany,gpt,3
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,howmany,gpt,3
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,howmany,gpt,3
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,howmany,gpt,3
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,howmany,gpt,3
52,image52-1.png,There are four snails in the boxes.,precise,bare,howmany,gpt,7
52,image52-1.png,There are four snails in the boxes.,precise,bare,howmany,gpt,7
52,image52-1.png,There are four snails in the boxes.,precise,bare,howmany,gpt,7
52,image52-1.png,There are four snails in the boxes.,precise,bare,howmany,gpt,7
52,image52-1.png,There are four snails in the boxes.,precise,bare,howmany,gpt,7
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,howmany,gpt,5
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,howmany,gpt,4
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,howmany,gpt,5
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,howmany,gpt,5
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,howmany,gpt,4
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,howmany,gpt,5
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,howmany,gpt,5
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,howmany,gpt,5
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,howmany,gpt,5
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,howmany,gpt,5
52,image52-2.png,There are four snails in the boxes.,approximate,bare,howmany,gpt,7
52,image52-2.png,There are four snails in the boxes.,approximate,bare,howmany,gpt,7
52,image52-2.png,There are four snails in the boxes.,approximate,bare,howmany,gpt,4
52,image52-2.png,There are four snails in the boxes.,approximate,bare,howmany,gpt,7
52,image52-2.png,There are four snails in the boxes.,approximate,bare,howmany,gpt,7
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,howmany,gpt,6
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,howmany,gpt,5
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,howmany,gpt,6
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,howmany,gpt,5
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,howmany,gpt,7
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,howmany,gpt,5
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,howmany,gpt,5
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,howmany,gpt,5
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,howmany,gpt,5
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,howmany,gpt,5
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,howmany,gpt,7
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,howmany,gpt,7
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,howmany,gpt,7
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,howmany,gpt,7
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,howmany,gpt,7
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,howmany,gpt,4
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,howmany,gpt,7
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,howmany,gpt,4
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,howmany,gpt,7
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,howmany,gpt,4
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,howmany,gpt,5
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,howmany,gpt,5
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,howmany,gpt,5
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,howmany,gpt,5
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,howmany,gpt,5
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,howmany,gpt,4
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,howmany,gpt,5
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,howmany,gpt,4
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,howmany,gpt,7
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,howmany,gpt,3
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,howmany,gpt,5
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,howmany,gpt,5
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,howmany,gpt,5
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,howmany,gpt,4
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,howmany,gpt,7
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,howmany,gpt,5
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,howmany,gpt,5
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,howmany,gpt,5
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,howmany,gpt,5
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,howmany,gpt,5
54,image54-1.png,There are four penguins in the boxes.,precise,bare,howmany,gpt,7
54,image54-1.png,There are four penguins in the boxes.,precise,bare,howmany,gpt,7
54,image54-1.png,There are four penguins in the boxes.,precise,bare,howmany,gpt,7
54,image54-1.png,There are four penguins in the boxes.,precise,bare,howmany,gpt,7
54,image54-1.png,There are four penguins in the boxes.,precise,bare,howmany,gpt,7
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,howmany,gpt,7
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,howmany,gpt,7
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,howmany,gpt,7
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,howmany,gpt,6
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,howmany,gpt,6
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,howmany,gpt,7
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,howmany,gpt,5
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,howmany,gpt,5
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,howmany,gpt,5
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,howmany,gpt,5
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,howmany,gpt,7
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,howmany,gpt,7
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,howmany,gpt,7
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,howmany,gpt,7
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,howmany,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,howmany,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,howmany,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,howmany,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,howmany,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,howmany,gpt,7
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,howmany,gpt,5
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,howmany,gpt,5
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,howmany,gpt,5
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,howmany,gpt,5
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,howmany,gpt,5
55,image55-1.png,There are four gifts in the boxes.,precise,bare,howmany,gpt,5
55,image55-1.png,There are four gifts in the boxes.,precise,bare,howmany,gpt,7
55,image55-1.png,There are four gifts in the boxes.,precise,bare,howmany,gpt,7
55,image55-1.png,There are four gifts in the boxes.,precise,bare,howmany,gpt,3
55,image55-1.png,There are four gifts in the boxes.,precise,bare,howmany,gpt,3
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,howmany,gpt,4
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,howmany,gpt,5
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,howmany,gpt,4
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,howmany,gpt,4
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,howmany,gpt,4
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,howmany,gpt,5
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,howmany,gpt,5
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,howmany,gpt,5
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,howmany,gpt,5
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,howmany,gpt,5
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,howmany,gpt,7
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,howmany,gpt,5
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,howmany,gpt,5
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,howmany,gpt,4
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,howmany,gpt,5
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,howmany,gpt,4
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,howmany,gpt,5
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,howmany,gpt,5
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,howmany,gpt,4
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,howmany,gpt,4
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,howmany,gpt,4
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,howmany,gpt,4
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,howmany,gpt,5
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,howmany,gpt,5
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,howmany,gpt,5
56,image56-1.png,There are four trophies in the boxes.,precise,bare,howmany,gpt,6
56,image56-1.png,There are four trophies in the boxes.,precise,bare,howmany,gpt,7
56,image56-1.png,There are four trophies in the boxes.,precise,bare,howmany,gpt,7
56,image56-1.png,There are four trophies in the boxes.,precise,bare,howmany,gpt,7
56,image56-1.png,There are four trophies in the boxes.,precise,bare,howmany,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,howmany,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,howmany,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,howmany,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,howmany,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,howmany,gpt,7
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,howmany,gpt,5
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,howmany,gpt,5
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,howmany,gpt,5
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,howmany,gpt,7
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,howmany,gpt,5
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,howmany,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,howmany,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,howmany,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,howmany,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,howmany,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,howmany,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,howmany,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,howmany,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,howmany,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,howmany,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,howmany,gpt,6
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,howmany,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,howmany,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,howmany,gpt,5
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,howmany,gpt,5
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,howmany,gpt,1
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,howmany,gpt,1
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,howmany,gpt,1
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,howmany,gpt,3
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,howmany,gpt,3
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,howmany,gpt,3
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,howmany,gpt,1
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,howmany,gpt,3
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,howmany,gpt,1
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,howmany,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,howmany,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,howmany,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,howmany,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,howmany,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,howmany,gpt,1
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,howmany,gpt,4
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,howmany,gpt,3
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,howmany,gpt,3
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,howmany,gpt,3
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,howmany,gpt,3
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,howmany,gpt,3
